id,height,centroid_lon,centroid_lat
5fe5f88a-4fed-40f1-85da-f2240462bd8e,4.504351615905762,-77.109617,38.7910195
67c2c0f9-f93b-409a-bc7d-1f298cef27f8,6.097253322601318,-77.110269,38.7909995
e6d8026e-b8eb-4c78-a832-a2ca19ed510b,2.865079402923584,-77.1095395,38.790372500000004
e67b25d7-90e4-4f4d-ba5e-06718ae064e4,3.7302563190460205,-77.1095795,38.7905455
f4c2f962-d940-4b98-a8d7-6113e835ab25,2.8980891704559326,-77.109341,38.7905665
18a7c993-a15f-450c-b39b-0624cc0a45e1,2.3947927951812744,-77.10981849999999,38.790578000000004
80fb5ab2-7b66-4256-9877-a37746f3a1b6,3.443708658218384,-77.1100585,38.790572999999995
d4675295-06c0-44df-91a6-02eb68968c4a,2.0999999046325684,-77.1098322,38.790176849999995
c0d05449-970c-4a6d-bbbb-67d587b233ab,5.674222469329834,-77.10847570210488,38.7905731021454
229567a3-634c-49bf-ab0d-42ac3e085311,5.121118068695068,-77.108174,38.790648000000004
1c098a49-96c9-4942-973f-569d7558dc4c,4.252504825592041,-77.10759823644702,38.79012905922518
ed92b7ba-95a6-415e-950e-2661b1d5fc25,4.013256072998047,-77.10734768237886,38.790268477968795
7925b82c-f537-476c-91ac-3699840fea53,3.3021833896636963,-77.10707254090428,38.79035032026118
33baf952-85fa-4847-8d06-4e2aec1a8887,4.934696674346924,-77.10666331331633,38.79044276849934
c1e8fe01-d6f9-4928-a24e-fb793741f24e,3.9733192920684814,-77.10625599999999,38.790645999999995
0471fabc-33bf-42e6-b2f4-ed9b2c100080,2.334510087966919,-77.10642655418769,38.790413047728265
26f2e08e-b76e-44c0-8de6-e7e731bf4f6f,4.282307147979736,-77.10591132656347,38.790267060082435
abd63cbc-e88e-4e5a-95a7-c6a6db99d404,4.517448902130127,-77.10515767209777,38.79009593211134
68172d4a-81d9-4e78-867a-a5110e83a023,4.733094692230225,-77.10527339714683,38.790285912990015
b7892aec-771c-4829-8bfd-e7512a8a4741,4.0472588539123535,-77.104856,38.790594999999996
6fef14dd-7f06-4bc0-b919-2080ef971513,5.047557830810547,-77.10539250652906,38.79050039929228
496cf0a1-1130-4717-9343-2c5e02ebd63c,6.137505054473877,-77.10605814851442,38.79044818273174
a51b8cbc-97eb-4c67-a7b7-a5f9481fbb8b,5.2455220222473145,-77.105664,38.7908925
b8b30923-45e0-44f4-b598-62a7b94ad77e,4.454020023345947,-77.10492308440575,38.79084328714905
ae7264e3-4713-4cb5-811f-4f33e09d6315,5.123225688934326,-77.1054315,38.79100150000001
2de30479-f990-47fc-8f2b-a9a475702cbf,5.131288528442383,-77.10520041394928,38.79109718105878
7e61f989-91c1-429b-beef-a58082c3a0c0,4.669674396514893,-77.10489368228124,38.7912109744489
c9eb7268-0925-4ca9-a3ef-1f7649aaeef4,6.087675094604492,-77.10674845189958,38.791292313928004
bc2ea0cb-f7c2-49a3-93da-f26e48194212,4.8439507484436035,-77.10687200000001,38.790986
afff6adf-3e23-4800-880b-1f165aa959ea,5.046055316925049,-77.10711482275234,38.79094570159033
54d5bd3e-22f9-4184-8359-e9adafc6e1a9,6.889353275299072,-77.10736772484735,38.7908910060828
50f1869a-5142-4171-b025-a04bf3590353,5.058220863342285,-77.10691037107365,38.79154379684474
459c66b2-8a56-4914-a177-3a13eb7fed24,4.604975700378418,-77.10715219667374,38.79178847549041
8d612508-dead-46bd-bb82-57182d4554e5,6.532004356384277,-77.1061388,38.792262900000004
a65da46c-1cc0-43d4-8c04-fd1168f4c775,6.1518235206604,-77.10596899999999,38.791903500000004
deda9d03-ff70-4fdf-adb5-d8576709db14,6.2620110511779785,-77.10557613886394,38.79171831025874
