blk2000gj,blk2000ge,blk2010gj,blk2010ge,parea,weight
G11000100069002005,110010069002005,G11000100069002005,110010069002005,1,1
G11000100069002006,110010069002006,G11000100069002006,110010069002006,1,1
G11000100069002007,110010069002007,G11000100069002007,110010069002007,1,1
G11000100069002008,110010069002008,G11000100069002008,110010069002008,1,1
G11000100069002009,110010069002009,G11000100069002009,110010069002009,1,1
G11000100069002010,110010069002010,G11000100069002010,110010069002010,1,1
G11000100069002011,110010069002011,G11000100069002011,110010069002011,1,1
G11000100069003000,110010069003000,G11000100069001003,110010069001003,1,1
G11000100069003001,110010069003001,G11000100069001004,110010069001004,1,1
G11000100069003002,110010069003002,G11000100069001005,110010069001005,1,1
G11000100069003003,110010069003003,G11000100069001006,110010069001006,1,1
G11000100069003004,110010069003004,G11000100069001007,110010069001007,1,1
G11000100069003005,110010069003005,G11000100069001008,110010069001008,1,1
G11000100069003006,110010069003006,G11000100069001009,110010069001009,1,1
G11000100069003007,110010069003007,G11000100069001010,110010069001010,1,1
G11000100069003008,110010069003008,G11000100069001011,110010069001011,1,1
G11000100069003009,110010069003009,G11000100069001012,110010069001012,1,1
G11000100069003010,110010069003010,G11000100069001013,110010069001013,1,1
G11000100070002000,110010070002000,G11000100070002009,110010070002009,1,1
G11000100070002001,110010070002001,G11000100070002008,110010070002008,1,1
G11000100070002002,110010070002002,G11000100070002007,110010070002007,1,1
G11000100070002003,110010070002003,G11000100070002006,110010070002006,1,1
G11000100070002004,110010070002004,G11000100070002005,110010070002005,1,1
G11000100070002005,110010070002005,G11000100070002000,110010070002000,1,1
G11000100070002006,110010070002006,G11000100070002001,110010070002001,1,1
G11000100070002007,110010070002007,G11000100070002002,110010070002002,1,1
G11000100070002008,110010070002008,G11000100070002003,110010070002003,1,1
G11000100070002009,110010070002009,G11000100070002004,110010070002004,1,1
G11000100070002010,110010070002010,G11000100070002013,110010070002013,1,1
G11000100070002011,110010070002011,G11000100070002012,110010070002012,1,1
G11000100070002012,110010070002012,G11000100070002011,110010070002011,1,1
G11000100070002013,110010070002013,G11000100070002010,110010070002010,1,1
G11000100070002014,110010070002014,G11000100070002016,110010070002016,1,1
G11000100070002015,110010070002015,G11000100070002017,110010070002017,1,1
G11000100070002016,110010070002016,G11000100070002018,110010070002018,0.3157001222,0.1406998262
G11000100070002016,110010070002016,G11000100070002019,110010070002019,0.1970664131,0.687933588
G11000100070002016,110010070002016,G11000100070002020,110010070002020,0.174215673,0.0612718242
G11000100070002016,110010070002016,G11000100070002023,110010070002023,0.3130177917,0.1100947616
G11000100070002017,110010070002017,G11000100070002015,110010070002015,1,1
G11000100070002018,110010070002018,G11000100070002014,110010070002014,1,1
G11000100070002019,110010070002019,G11000100070002021,110010070002021,0.6910454759,1
G11000100070002019,110010070002019,G11000100070002022,110010070002022,0.3089545241,0
G11000100070003000,110010070003000,G11000100070001000,110010070001000,1,1
G11000100070003001,110010070003001,G11000100070001002,110010070001002,1,1
G11000100070003002,110010070003002,G11000100070001003,110010070001003,1,1
G11000100070003003,110010070003003,G11000100070001004,110010070001004,1,1
G11000100070003004,110010070003004,G11000100070001005,110010070001005,1,1
G11000100070003005,110010070003005,G11000100070001006,110010070001006,1,1
G11000100070003006,110010070003006,G11000100070001007,110010070001007,1,1
G11000100070003007,110010070003007,G11000100070001008,110010070001008,1,1
G11000100070003008,110010070003008,G11000100070001009,110010070001009,1,1
G11000100070003009,110010070003009,G11000100070001001,110010070001001,1,1
G11000100070003010,110010070003010,G11000100070001010,110010070001010,0.7011162674,0.5625
G11000100070003010,110010070003010,G11000100070001011,110010070001011,0.2988837326,0.4375
G11000100070003011,110010070003011,G11000100070001012,110010070001012,0.9568527919,1
G11000100070003011,110010070003011,G11000100070001016,110010070001016,0.0431472081,0
G11000100070003012,110010070003012,G11000100070001013,110010070001013,1,1
G11000100070003013,110010070003013,G11000100070001014,110010070001014,1,1
G11000100070003014,110010070003014,G11000100070001015,110010070001015,1,1
G11000100071001000,110010071001000,G11000100071002003,110010071002003,1,1
G11000100071001001,110010071001001,G11000100071002005,110010071002005,1,1
G11000100071001002,110010071001002,G11000100071002006,110010071002006,1,1
G11000100071001003,110010071001003,G11000100071002007,110010071002007,1,1
G11000100071001004,110010071001004,G11000100071002004,110010071002004,1,1
G11000100071001005,110010071001005,G11000100071002009,110010071002009,1,1
G11000100071001006,110010071001006,G11000100071002008,110010071002008,1,1
G11000100071001007,110010071001007,G11000100071002010,110010071002010,1,1
G11000100071002000,110010071002000,G11000100071002000,110010071002000,1,1
G11000100071002001,110010071002001,G11000100071002001,110010071002001,1,1
G11000100071002002,110010071002002,G11000100071002002,110010071002002,1,1
G11000100071002003,110010071002003,G11000100071002003,110010071002003,1,1
G11000100071002004,110010071002004,G11000100071002012,110010071002012,1,1
G11000100071002005,110010071002005,G11000100071002003,110010071002003,0.0046891027,0.0012511284
G11000100071002005,110010071002005,G11000100071002011,110010071002011,0.9953108973,0.9987488716
G11000100071002006,110010071002006,G11000100071002013,110010071002013,1,1
G11000100071003000,110010071003000,G11000100071001017,110010071001017,1,1
G11000100071003001,110010071003001,G11000100071001018,110010071001018,0.8228973694,0.8228973694
G11000100071003001,110010071003001,G11000100071001022,110010071001022,0.0099235953,0.0099235953
G11000100071003001,110010071003001,G11000100071001023,110010071001023,0.0345172887,0.0345172887
G11000100071003001,110010071003001,G11000100071001032,110010071001032,0.0469743549,0.0469743549
G11000100071003001,110010071003001,G11000100071001033,110010071001033,0.0856873917,0.0856873917
G11000100071003002,110010071003002,G11000100071001014,110010071001014,0.4329457364,0.4329457364
G11000100071003002,110010071003002,G11000100071001015,110010071001015,0.5608527132,0.5608527132
G11000100071003002,110010071003002,G11000100071001024,110010071001024,0.0062015504,0.0062015504
G11000100071003003,110010071003003,G11000100071001005,110010071001005,0.1649875703,0
G11000100071003003,110010071003003,G11000100071001006,110010071001006,0.8350124297,1
G11000100071003004,110010071003004,G11000100071001003,110010071001003,0.5168462157,0
G11000100071003004,110010071003004,G11000100071001007,110010071001007,0.4831537843,1
G11000100071003005,110010071003005,G11000100071001008,110010071001008,1,1
G11000100071003006,110010071003006,G11000100071001009,110010071001009,1,1
G11000100071003007,110010071003007,G11000100071001001,110010071001001,1,1
G11000100071003008,110010071003008,G11000100071001000,110010071001000,0.8009301124,0.8009301124
G11000100071003008,110010071003008,G11000100071001002,110010071001002,0.1990698876,0.1990698876
G11000100071003009,110010071003009,G11000100071001000,110010071001000,0.3977655613,0.3977655613
G11000100071003009,110010071003009,G11000100071001002,110010071001002,0.6022344387,0.6022344387
G11000100071003010,110010071003010,G11000100071001002,110010071001002,0.273350776,0.273350776
G11000100071003010,110010071003010,G11000100071001004,110010071001004,0.011278482,0.011278482
G11000100071003010,110010071003010,G11000100071001016,110010071001016,0.715370742,0.715370742
G11000100071003011,110010071003011,G11000100071001022,110010071001022,0.6083886606,0.6083886606
G11000100071003011,110010071003011,G11000100071001023,110010071001023,0.3916113394,0.3916113394
G11000100071003012,110010071003012,G11000100071001010,110010071001010,0.0841787771,0.0841787771
G11000100071003012,110010071003012,G11000100071001011,110010071001011,0.1367333882,0.1367333882
G11000100071003012,110010071003012,G11000100071001012,110010071001012,0.0070377479,0.0070377479
G11000100071003012,110010071003012,G11000100071001013,110010071001013,0.6081710995,0.6081710995
G11000100071003012,110010071003012,G11000100071001024,110010071001024,0.1638789873,0.1638789873
G11000100071003013,110010071003013,G11000100071001025,110010071001025,1,1
G11000100071003014,110010071003014,G11000100071001026,110010071001026,0.1592642013,0.1592642013
G11000100071003014,110010071003014,G11000100071001027,110010071001027,0.3658025162,0.3658025162
G11000100071003014,110010071003014,G11000100071001028,110010071001028,0.3693290126,0.3693290126
G11000100071003014,110010071003014,G11000100071001029,110010071001029,0.1056042699,0.1056042699
G11000100071003015,110010071003015,G11000100071001030,110010071001030,1,1
G11000100071003016,110010071003016,G11000100071001017,110010071001017,0.1001140901,0.1001140901
G11000100071003016,110010071003016,G11000100071001021,110010071001021,0.8998859099,0.8998859099
G11000100071003017,110010071003017,G11000100071001031,110010071001031,1,1
G11000100071003998,110010071003998,G11000100071001019,110010071001019,0.0118730497,0.0118730497
G11000100071003998,110010071003998,G11000100071001020,110010071001020,0.9881269503,0.9881269503
G11000100071003999,110010071003999,G11000100071001019,110010071001019,1,1
G11000100072001000,110010072001000,G11000100072002000,110010072002000,0.5151282445,0.5151282445
G11000100072001000,110010072001000,G11000100072002014,110010072002014,0.0830901551,0.0830901551
G11000100072001000,110010072001000,G11000100072002015,110010072002015,0.3639993857,0.3639993857
G11000100072001000,110010072001000,G11000100072002016,110010072002016,0.0377822147,0.0377822147
G11000100072001001,110010072001001,G11000100072002013,110010072002013,0.1267354744,1
G11000100072001001,110010072001001,G11000100072002016,110010072002016,0.1235919736,0
G11000100072001001,110010072001001,G11000100072002017,110010072002017,0.749672552,0
G11000100072001002,110010072001002,G11000100072002000,110010072002000,0.2400771775,0.2400771775
G11000100072001002,110010072001002,G11000100072002014,110010072002014,0.4585170893,0.4585170893
G11000100072001002,110010072001002,G11000100072002015,110010072002015,0.3014057332,0.3014057332
G11000100072001003,110010072001003,G11000100072002001,110010072002001,0.2792041078,0.2792041078
G11000100072001003,110010072001003,G11000100072002007,110010072002007,0.4574775353,0.4574775353
G11000100072001003,110010072001003,G11000100072002008,110010072002008,0.2633183569,0.2633183569
G11000100072001004,110010072001004,G11000100072002002,110010072002002,0.3414654594,0.3414654594
G11000100072001004,110010072001004,G11000100072002003,110010072002003,0.6219818913,0.6219818913
G11000100072001004,110010072001004,G11000100072002009,110010072002009,0.0365526492,0.0365526492
G11000100072001005,110010072001005,G11000100072001000,110010072001000,1,1
G11000100072001006,110010072001006,G11000100072001001,110010072001001,0.2659193895,0.2659193895
G11000100072001006,110010072001006,G11000100072001017,110010072001017,0.7340806105,0.7340806105
G11000100072001007,110010072001007,G11000100072001018,110010072001018,1,1
G11000100072001008,110010072001008,G11000100072001006,110010072001006,1,1
G11000100072001009,110010072001009,G11000100072001007,110010072001007,1,1
G11000100072001010,110010072001010,G11000100072001003,110010072001003,0.4046875,0.4046875
G11000100072001010,110010072001010,G11000100072001004,110010072001004,0.5953125,0.5953125
G11000100072001011,110010072001011,G11000100072001002,110010072001002,0.3618973561,0.3618973561
G11000100072001011,110010072001011,G11000100072001005,110010072001005,0.6381026439,0.6381026439
G11000100072001012,110010072001012,G11000100072001015,110010072001015,1,1
G11000100072001013,110010072001013,G11000100072001014,110010072001014,1,1
G11000100072001014,110010072001014,G11000100072001013,110010072001013,1,1
G11000100072001015,110010072001015,G11000100072001009,110010072001009,1,1
G11000100072001016,110010072001016,G11000100072001008,110010072001008,1,1
G11000100072001017,110010072001017,G11000100072001023,110010072001023,1,1
G11000100072001018,110010072001018,G11000100072001010,110010072001010,1,1
G11000100072001019,110010072001019,G11000100072001010,110010072001010,1,1
G11000100072001020,110010072001020,G11000100072001025,110010072001025,1,1
G11000100072001021,110010072001021,G11000100072001024,110010072001024,1,1
G11000100072001022,110010072001022,G11000100072001027,110010072001027,1,1
G11000100072001023,110010072001023,G11000100072001022,110010072001022,1,1
G11000100072001024,110010072001024,G11000100072001011,110010072001011,1,1
G11000100072001025,110010072001025,G11000100072001012,110010072001012,1,1
G11000100072001026,110010072001026,G11000100072001019,110010072001019,1,1
G11000100072001027,110010072001027,G11000100072001020,110010072001020,1,1
G11000100072001028,110010072001028,G11000100072001021,110010072001021,1,1
G11000100072001029,110010072001029,G11000100072001016,110010072001016,1,1
G11000100072001030,110010072001030,G11000100072002004,110010072002004,0.36791859,0.0059701493
G11000100072001030,110010072001030,G11000100072002005,110010072002005,0.63208141,0.9940298507
G11000100072001031,110010072001031,G11000100072002010,110010072002010,0.1263012535,0.1263012535
G11000100072001031,110010072001031,G11000100072002011,110010072002011,0.8736987465,0.8736987465
G11000100072001032,110010072001032,G11000100072002006,110010072002006,0.0392294572,0
G11000100072001032,110010072001032,G11000100072002012,110010072002012,0.9607705428,1
G11000100072001033,110010072001033,G11000100072002013,110010072002013,1,1
G11000100072001034,110010072001034,G11000100072002018,110010072002018,1,1
G11000100072001035,110010072001035,G11000100072002019,110010072002019,1,1
G11000100072001036,110010072001036,G11000100072002020,110010072002020,1,1
G11000100072001037,110010072001037,G11000100072002021,110010072002021,1,1
G11000100072001038,110010072001038,G11000100072002022,110010072002022,1,1
G11000100072001039,110010072001039,G11000100072002023,110010072002023,1,1
G11000100072001040,110010072001040,G11000100072002024,110010072002024,1,1
G11000100072001041,110010072001041,G11000100072002025,110010072002025,1,1
G11000100072001042,110010072001042,G11000100072002026,110010072002026,1,1
G11000100072001043,110010072001043,G11000100072002027,110010072002027,1,1
G11000100072001044,110010072001044,G11000100072002028,110010072002028,1,1
G11000100072001045,110010072001045,G11000100072002029,110010072002029,1,1
G11000100072001046,110010072001046,G11000100072001026,110010072001026,1,1
G11000100072001047,110010072001047,G11000100072002059,110010072002059,1,1
G11000100072001048,110010072001048,G11000100072002030,110010072002030,1,1
G11000100072001049,110010072001049,G11000100072002030,110010072002030,1,1
G11000100072001050,110010072001050,G11000100072002031,110010072002031,1,1
G11000100072001051,110010072001051,G11000100072002032,110010072002032,1,1
G11000100072001052,110010072001052,G11000100072002032,110010072002032,0.1096217008,0
G11000100072001052,110010072001052,G11000100072002033,110010072002033,0.2199952515,0
G11000100072001052,110010072001052,G11000100072002034,110010072002034,0.4175537177,0
G11000100072001052,110010072001052,G11000100072002035,110010072002035,0.0064500811,0
G11000100072001052,110010072001052,G11000100072002036,110010072002036,0.138429425,1
G11000100072001052,110010072001052,G11000100072002052,110010072002052,0.0618396581,0
G11000100072001052,110010072001052,G11000100072002053,110010072002053,0.0461101658,0
G11000100072001053,110010072001053,G11000100072002037,110010072002037,0.0402490252,0.3
G11000100072001053,110010072001053,G11000100072002038,110010072002038,0.0269275183,0.2
G11000100072001053,110010072001053,G11000100072002043,110010072002043,0.0668819976,0.05
G11000100072001053,110010072001053,G11000100072002044,110010072002044,0.048024367,0
G11000100072001053,110010072001053,G11000100072002046,110010072002046,0.0709353505,0
G11000100072001053,110010072001053,G11000100072002047,110010072002047,0.0710257226,0
G11000100072001053,110010072001053,G11000100072002048,110010072002048,0.1933961475,0
G11000100072001053,110010072001053,G11000100072002049,110010072002049,0.0354425719,0
G11000100072001053,110010072001053,G11000100072002050,110010072002050,0.0111860492,0
G11000100072001053,110010072001053,G11000100072002051,110010072002051,0.0309072348,0
G11000100072001053,110010072001053,G11000100072002054,110010072002054,0.1490937694,0.45
G11000100072001053,110010072001053,G11000100072002056,110010072002056,0.0258865664,0
G11000100072001053,110010072001053,G11000100072002062,110010072002062,0.2300436798,0
G11000100072001054,110010072001054,G11000100072002055,110010072002055,1,1
G11000100072001055,110010072001055,G11000100072002062,110010072002062,1,1
G11000100072001056,110010072001056,G11000100072002063,110010072002063,1,1
G11000100072001057,110010072001057,G11000100072002057,110010072002057,1,1
G11000100072001058,110010072001058,G11000100072002057,110010072002057,1,1
G11000100072001059,110010072001059,G11000100072002057,110010072002057,1,1
G11000100072001060,110010072001060,G11000100072002058,110010072002058,1,1
G11000100072001061,110010072001061,G11000100072002057,110010072002057,1,1
G11000100072001062,110010072001062,G11000100072002057,110010072002057,1,1
G11000100072001063,110010072001063,G11000100072002057,110010072002057,1,1
G11000100072001064,110010072001064,G11000100072002062,110010072002062,1,1
G11000100072001065,110010072001065,G11000100072002057,110010072002057,1,1
G11000100072001066,110010072001066,G11000100072002057,110010072002057,1,1
G11000100072001067,110010072001067,G11000100072001009,110010072001009,1,1
G11000100072001068,110010072001068,G11000100072001009,110010072001009,1,1
G11000100072001069,110010072001069,G11000100072002039,110010072002039,1,1
G11000100072001070,110010072001070,G11000100072002040,110010072002040,1,1
G11000100072001071,110010072001071,G11000100072002041,110010072002041,1,1
G11000100072001072,110010072001072,G11000100072002042,110010072002042,0.5798819909,1
G11000100072001072,110010072001072,G11000100072002045,110010072002045,0.4201180091,0
G11000100072001999,110010072001999,G11000100072002060,110010072002060,0.1163985995,0.1163985995
G11000100072001999,110010072001999,G11000100072002061,110010072002061,0.7803366094,0.7803366094
G11000100072001999,110010072001999,G11000100072002064,110010072002064,0.0343824977,0.0343824977
G11000100072001999,110010072001999,G11000100072002065,110010072002065,0.0688822934,0.0688822934
G11000100073011000,110010073011000,G11000100073011000,110010073011000,0.1216488118,0.1216488118
G11000100073011000,110010073011000,G11000100073011125,110010073011125,0.6077274458,0.6077274458
G11000100073011000,110010073011000,G11000100073011126,110010073011126,0.2706237425,0.2706237425
G11000100073011001,110010073011001,G11000100073011000,110010073011000,0.260227752,0.260227752
G11000100073011001,110010073011001,G11000100073011001,110010073011001,0.739772248,0.739772248
G11000100073011002,110010073011002,G11000100073011002,110010073011002,1,1
G11000100073011003,110010073011003,G11000100073011001,110010073011001,0.0102190527,0.0060064493
G11000100073011003,110010073011003,G11000100073011002,110010073011002,0.0032742888,0.0015111035
G11000100073011003,110010073011003,G11000100073011004,110010073011004,0.0870306469,0.0478059938
G11000100073011003,110010073011003,G11000100073011005,110010073011005,0.0037624927,0.0022117777
G11000100073011003,110010073011003,G11000100073011006,110010073011006,0.2256055688,0.0776884124
G11000100073011003,110010073011003,G11000100073011007,110010073011007,0.212903748,0.6122715891
G11000100073011003,110010073011003,G11000100073011022,110010073011022,0.1481200317,0.0733030972
G11000100073011003,110010073011003,G11000100073011023,110010073011023,0.1189632697,0.0674502376
G11000100073011003,110010073011003,G11000100073011024,110010073011024,0.1031311505,0.0606195009
G11000100073011003,110010073011003,G11000100073011025,110010073011025,0.0292615597,0.0171994484
G11000100073011003,110010073011003,G11000100073011127,110010073011127,0.0091267711,0.005364829
G11000100073011003,110010073011003,G11000100073011128,110010073011128,0.0076885719,0.0045194286
G11000100073011003,110010073011003,G11000100073011129,110010073011129,0.0104916971,0.0061670868
G11000100073011003,110010073011003,G11000100104002009,110010104002009,0.0195477511,0.0114898162
G11000100073011003,110010073011003,G11000100104002010,110010104002010,0.0108733993,0.0063912295
G11000100073011004,110010073011004,G11000100073011021,110010073011021,0.0451589401,0.0456626809
G11000100073011004,110010073011004,G11000100073011026,110010073011026,0.0401000998,0.046850355
G11000100073011004,110010073011004,G11000100073011027,110010073011027,0.0028984589,0.0033965259
G11000100073011004,110010073011004,G11000100073011028,110010073011028,0.5048545227,0.3189524093
G11000100073011004,110010073011004,G11000100073011029,110010073011029,0.0204412627,0.0239485956
G11000100073011004,110010073011004,G11000100073011031,110010073011031,0.0261938325,0.030689347
G11000100073011004,110010073011004,G11000100073011032,110010073011032,0.0265612874,0.0311167887
G11000100073011004,110010073011004,G11000100073011037,110010073011037,0.0776882018,0.0844641369
G11000100073011004,110010073011004,G11000100073011038,110010073011038,0.0488303214,0.0572076044
G11000100073011004,110010073011004,G11000100073011072,110010073011072,0.1265406972,0.1181864592
G11000100073011004,110010073011004,G11000100073011131,110010073011131,0.0506866022,0.0593822886
G11000100073011004,110010073011004,G11000100073011132,110010073011132,0.0300457735,0.1801428085
G11000100073011005,110010073011005,G11000100073011012,110010073011012,0.015182033,0
G11000100073011005,110010073011005,G11000100073011013,110010073011013,0.0948511983,0
G11000100073011005,110010073011005,G11000100073011014,110010073011014,0.0846075556,0.1153181425
G11000100073011005,110010073011005,G11000100073011015,110010073011015,0.0036721821,0.0248791328
G11000100073011005,110010073011005,G11000100073011016,110010073011016,0.0020978809,0.0070602944
G11000100073011005,110010073011005,G11000100073011017,110010073011017,0.0105397146,0.0094137259
G11000100073011005,110010073011005,G11000100073011018,110010073011018,0.0082285729,0.0494220611
G11000100073011005,110010073011005,G11000100073011019,110010073011019,0.0056302636,0.0147929979
G11000100073011005,110010073011005,G11000100073011020,110010073011020,0.0333955752,0.0645512635
G11000100073011005,110010073011005,G11000100073011030,110010073011030,0.0025528967,0
G11000100073011005,110010073011005,G11000100073011034,110010073011034,0.0412541695,0
G11000100073011005,110010073011005,G11000100073011035,110010073011035,0.0088741432,0.0168102249
G11000100073011005,110010073011005,G11000100073011036,110010073011036,0.0043676171,0.0154654069
G11000100073011005,110010073011005,G11000100073011039,110010073011039,0.058851526,0.0135760052
G11000100073011005,110010073011005,G11000100073011040,110010073011040,0.0066645118,0
G11000100073011005,110010073011005,G11000100073011041,110010073011041,0.0044548804,0.0030258405
G11000100073011005,110010073011005,G11000100073011042,110010073011042,0.0230499769,0.0110947484
G11000100073011005,110010073011005,G11000100073011043,110010073011043,0.0144652274,0.0016810225
G11000100073011005,110010073011005,G11000100073011044,110010073011044,0.0166761944,0.0215170878
G11000100073011005,110010073011005,G11000100073011045,110010073011045,0.0170403851,0
G11000100073011005,110010073011005,G11000100073011063,110010073011063,0.0446983985,0.119016392
G11000100073011005,110010073011005,G11000100073011064,110010073011064,0.0031628493,0.0077327034
G11000100073011005,110010073011005,G11000100073011065,110010073011065,0.0127003717,0
G11000100073011005,110010073011005,G11000100073011066,110010073011066,0.0946864665,0.2753514832
G11000100073011005,110010073011005,G11000100073011067,110010073011067,0.0084774513,0
G11000100073011005,110010073011005,G11000100073011068,110010073011068,0.0040617504,0
G11000100073011005,110010073011005,G11000100073011069,110010073011069,0.010062883,0
G11000100073011005,110010073011005,G11000100073011070,110010073011070,0.0125516679,0
G11000100073011005,110010073011005,G11000100073011071,110010073011071,0.0294767408,0
G11000100073011005,110010073011005,G11000100073011073,110010073011073,0.0136228694,0
G11000100073011005,110010073011005,G11000100073011078,110010073011078,0.0183733765,0.0346290632
G11000100073011005,110010073011005,G11000100073011079,110010073011079,0.0396179827,0
G11000100073011005,110010073011005,G11000100073011080,110010073011080,0.0005645401,0
G11000100073011005,110010073011005,G11000100073011081,110010073011081,0.0259853184,0.0070602944
G11000100073011005,110010073011005,G11000100073011082,110010073011082,0.0505214427,0.0507668791
G11000100073011005,110010073011005,G11000100073011083,110010073011083,0.0222637168,0
G11000100073011005,110010073011005,G11000100073011084,110010073011084,0.0226808888,0
G11000100073011005,110010073011005,G11000100073011085,110010073011085,0.0143623813,0
G11000100073011005,110010073011005,G11000100073011086,110010073011086,0.0083808384,0
G11000100073011005,110010073011005,G11000100073011087,110010073011087,0.0447625103,0
G11000100073011005,110010073011005,G11000100073011088,110010073011088,0.0003463819,0
G11000100073011005,110010073011005,G11000100073011089,110010073011089,0.0124621785,0
G11000100073011005,110010073011005,G11000100073011090,110010073011090,0.0034998816,0
G11000100073011005,110010073011005,G11000100073011091,110010073011091,0.0050087352,0
G11000100073011005,110010073011005,G11000100073011094,110010073011094,0.011812156,0
G11000100073011005,110010073011005,G11000100073011095,110010073011095,0.0040377084,0
G11000100073011005,110010073011005,G11000100073011096,110010073011096,0.001078325,0
G11000100073011005,110010073011005,G11000100073011134,110010073011134,0.0035372801,0.0090775214
G11000100073011005,110010073011005,G11000100073011135,110010073011135,0.003669956,0.0201722698
G11000100073011005,110010073011005,G11000100073011136,110010073011136,0.0033400473,0.0154654069
G11000100073011005,110010073011005,G11000100073011137,110010073011137,0.000153156,0
G11000100073011005,110010073011005,G11000100073011138,110010073011138,0.0049188006,0.0282411778
G11000100073011005,110010073011005,G11000100073011139,110010073011139,0.0001905545,0
G11000100073011005,110010073011005,G11000100073011140,110010073011140,0.0024967989,0.0151292024
G11000100073011005,110010073011005,G11000100073011141,110010073011141,0.0014727908,0.0060516809
G11000100073011005,110010073011005,G11000100073011142,110010073011142,0.0045042999,0.0426979711
G11000100073011006,110010073011006,G11000100073011039,110010073011039,1,1
G11000100073011007,110010073011007,G11000100073011097,110010073011097,0.9176954733,1
G11000100073011007,110010073011007,G11000100073011101,110010073011101,0.0823045267,0
G11000100073011008,110010073011008,G11000100073011101,110010073011101,0.0480071122,0.0480071122
G11000100073011008,110010073011008,G11000100073011102,110010073011102,0.2311453549,0.2311453549
G11000100073011008,110010073011008,G11000100073011103,110010073011103,0.4590309676,0.4590309676
G11000100073011008,110010073011008,G11000100073011104,110010073011104,0.2618165654,0.2618165654
G11000100073011009,110010073011009,G11000100073011046,110010073011046,0.0072067411,0
G11000100073011009,110010073011009,G11000100073011047,110010073011047,0.0481423743,0
G11000100073011009,110010073011009,G11000100073011049,110010073011049,0.0018915595,0
G11000100073011009,110010073011009,G11000100073011051,110010073011051,0.0105766065,0
G11000100073011009,110010073011009,G11000100073011058,110010073011058,0.019174299,0
G11000100073011009,110010073011009,G11000100073011059,110010073011059,0.0062256835,0
G11000100073011009,110010073011009,G11000100073011060,110010073011060,0.0032421935,0
G11000100073011009,110010073011009,G11000100073011061,110010073011061,0.0322573059,0
G11000100073011009,110010073011009,G11000100073011062,110010073011062,0.020037764,0
G11000100073011009,110010073011009,G11000100073011074,110010073011074,0.0190096695,0
G11000100073011009,110010073011009,G11000100073011075,110010073011075,0.0015186233,0
G11000100073011009,110010073011009,G11000100073011076,110010073011076,0.0054428534,0
G11000100073011009,110010073011009,G11000100073011077,110010073011077,0.0147528205,0
G11000100073011009,110010073011009,G11000100073011092,110010073011092,0.0139498317,0
G11000100073011009,110010073011009,G11000100073011093,110010073011093,0.0317230999,0
G11000100073011009,110010073011009,G11000100073011097,110010073011097,0.0962343518,0.2489185936
G11000100073011009,110010073011009,G11000100073011098,110010073011098,0.0100558396,0.0386695378
G11000100073011009,110010073011009,G11000100073011099,110010073011099,0.0009508195,0
G11000100073011009,110010073011009,G11000100073011100,110010073011100,0.0052681445,0
G11000100073011009,110010073011009,G11000100073011102,110010073011102,0.0023518502,0
G11000100073011009,110010073011009,G11000100073011103,110010073011103,0.0007156344,0
G11000100073011009,110010073011009,G11000100073011104,110010073011104,0.0002620633,0
G11000100073011009,110010073011009,G11000100073011105,110010073011105,0.0069681963,0
G11000100073011009,110010073011009,G11000100073011106,110010073011106,0.0140002285,0
G11000100073011009,110010073011009,G11000100073011107,110010073011107,0.002842379,0
G11000100073011009,110010073011009,G11000100073011108,110010073011108,0.0181495642,0.0059491597
G11000100073011009,110010073011009,G11000100073011109,110010073011109,0.3190385636,0.706462709
G11000100073011009,110010073011009,G11000100073011110,110010073011110,0.0430187006,0
G11000100073011009,110010073011009,G11000100073011111,110010073011111,0.0515290386,0
G11000100073011009,110010073011009,G11000100073011112,110010073011112,0.051428245,0
G11000100073011009,110010073011009,G11000100073011113,110010073011113,0.0531820534,0
G11000100073011009,110010073011009,G11000100073011114,110010073011114,0.0222149054,0
G11000100073011009,110010073011009,G11000100073011115,110010073011115,0.0158581902,0
G11000100073011009,110010073011009,G11000100073011116,110010073011116,0.0077241481,0
G11000100073011009,110010073011009,G11000100073011117,110010073011117,0.0212204087,0
G11000100073011009,110010073011009,G11000100073011118,110010073011118,0.0079257353,0
G11000100073011009,110010073011009,G11000100073011130,110010073011130,0.0139095142,0
G11000100073011010,110010073011010,G11000100073011046,110010073011046,0.0017521551,0.0017521551
G11000100073011010,110010073011010,G11000100073011047,110010073011047,0.2249858107,0.2249858107
G11000100073011010,110010073011010,G11000100073011048,110010073011048,0.1593175692,0.1593175692
G11000100073011010,110010073011010,G11000100073011050,110010073011050,0.0109578909,0.0109578909
G11000100073011010,110010073011010,G11000100073011052,110010073011052,0.0219790651,0.0219790651
G11000100073011010,110010073011010,G11000100073011053,110010073011053,0.1201333695,0.1201333695
G11000100073011010,110010073011010,G11000100073011054,110010073011054,0.0116876259,0.0116876259
G11000100073011010,110010073011010,G11000100073011055,110010073011055,0.0227819714,0.0227819714
G11000100073011010,110010073011010,G11000100073011056,110010073011056,0.0071866045,0.0071866045
G11000100073011010,110010073011010,G11000100073011057,110010073011057,0.0116896036,0.0116896036
G11000100073011010,110010073011010,G11000100073011058,110010073011058,0.1472245349,0.1472245349
G11000100073011010,110010073011010,G11000100073011111,110010073011111,0.0095142417,0.0095142417
G11000100073011010,110010073011010,G11000100073011118,110010073011118,0.079145597,0.079145597
